CurrencyRateID;CurrencyRateDate;FromCurrencyCode;ToCurrencyCode;RateVal
11952;2014-04-18 00:00:00.000;USD;ARS;3,7593
11953;2014-04-18 00:00:00.000;USD;AUD;1,8396
11954;2014-04-18 00:00:00.000;USD;BRL;3,66
11955;2014-04-18 00:00:00.000;USD;CAD;1,5857
11956;2014-04-18 00:00:00.000;USD;CNY;8,2872
11957;2014-04-18 00:00:00.000;USD;EUR;1,0134
11958;2014-04-18 00:00:00.000;USD;GBP;0,6362
11959;2014-04-18 00:00:00.000;USD;JPY;122,873
11960;2014-04-18 00:00:00.000;USD;MXN;10,127
11961;2014-04-18 00:00:00.000;USD;SAR;3,7414
11962;2014-04-18 00:00:00.000;USD;VEB;1485,91
11963;2014-04-19 00:00:00.000;USD;ARS;3,7505
11964;2014-04-19 00:00:00.000;USD;AUD;1,8312
11965;2014-04-19 00:00:00.000;USD;BRL;3,698
11966;2014-04-19 00:00:00.000;USD;CAD;1,5981
11967;2014-04-19 00:00:00.000;USD;CNY;8,2874
11968;2014-04-19 00:00:00.000;USD;EUR;1,0135
11969;2014-04-19 00:00:00.000;USD;GBP;0,637
11970;2014-04-19 00:00:00.000;USD;JPY;122,705
11971;2014-04-19 00:00:00.000;USD;MXN;10,204
11972;2014-04-19 00:00:00.000;USD;SAR;3,7583
11973;2014-04-19 00:00:00.000;USD;VEB;1498,5799
11974;2014-04-20 00:00:00.000;USD;ARS;3,7498
11975;2014-04-20 00:00:00.000;USD;AUD;1,8307
11976;2014-04-20 00:00:00.000;USD;BRL;3,7709
11977;2014-04-20 00:00:00.000;USD;CAD;1,5823
11978;2014-04-20 00:00:00.000;USD;CNY;8,2865
11979;2014-04-20 00:00:00.000;USD;EUR;1,0212
11980;2014-04-20 00:00:00.000;USD;GBP;0,638
11981;2014-04-20 00:00:00.000;USD;JPY;123,134
11982;2014-04-20 00:00:00.000;USD;MXN;10,178
11983;2014-04-20 00:00:00.000;USD;SAR;3,749
11984;2014-04-20 00:00:00.000;USD;VEB;1488,96
11985;2014-04-21 00:00:00.000;USD;ARS;3,7505
11986;2014-04-21 00:00:00.000;USD;AUD;1,8298
11987;2014-04-21 00:00:00.000;USD;BRL;3,777
11988;2014-04-21 00:00:00.000;USD;CAD;1,6012
11989;2014-04-21 00:00:00.000;USD;CNY;8,2879
11990;2014-04-21 00:00:00.000;USD;EUR;1,0218
11991;2014-04-21 00:00:00.000;USD;GBP;0,6394
11992;2014-04-21 00:00:00.000;USD;JPY;123,414
11993;2014-04-21 00:00:00.000;USD;MXN;10,202
11994;2014-04-21 00:00:00.000;USD;SAR;3,7513
11995;2014-04-21 00:00:00.000;USD;VEB;1489,03
11996;2014-04-22 00:00:00.000;USD;ARS;3,7496
11997;2014-04-22 00:00:00.000;USD;AUD;1,8285
11998;2014-04-22 00:00:00.000;USD;BRL;3,7669
11999;2014-04-22 00:00:00.000;USD;CAD;1,5869
12000;2014-04-22 00:00:00.000;USD;CNY;8,2873
12001;2014-04-22 00:00:00.000;USD;EUR;1,02
12002;2014-04-22 00:00:00.000;USD;GBP;0,6383
12003;2014-04-22 00:00:00.000;USD;JPY;123,147
12004;2014-04-22 00:00:00.000;USD;MXN;10,191
12005;2014-04-22 00:00:00.000;USD;SAR;3,7471
12006;2014-04-22 00:00:00.000;USD;VEB;1488,93
12007;2014-04-23 00:00:00.000;USD;ARS;3,7606
12008;2014-04-23 00:00:00.000;USD;AUD;1,8201
12009;2014-04-23 00:00:00.000;USD;BRL;3,769
12010;2014-04-23 00:00:00.000;USD;CAD;1,6032
12011;2014-04-23 00:00:00.000;USD;CNY;8,2881
12012;2014-04-23 00:00:00.000;USD;EUR;1,0175
12013;2014-04-23 00:00:00.000;USD;GBP;0,6389
12014;2014-04-23 00:00:00.000;USD;JPY;124,384
12015;2014-04-23 00:00:00.000;USD;MXN;10,223
12016;2014-04-23 00:00:00.000;USD;SAR;3,7599
12017;2014-04-23 00:00:00.000;USD;VEB;1498,0999
12018;2014-04-24 00:00:00.000;USD;ARS;3,7395
12019;2014-04-24 00:00:00.000;USD;AUD;1,8304
12020;2014-04-24 00:00:00.000;USD;BRL;3,732
12021;2014-04-24 00:00:00.000;USD;CAD;1,5949
12022;2014-04-24 00:00:00.000;USD;CNY;8,2864
12023;2014-04-24 00:00:00.000;USD;EUR;1,0208
12024;2014-04-24 00:00:00.000;USD;GBP;0,6429
12025;2014-04-24 00:00:00.000;USD;JPY;124,388
12026;2014-04-24 00:00:00.000;USD;MXN;10,169
12027;2014-04-24 00:00:00.000;USD;SAR;3,7467
12028;2014-04-24 00:00:00.000;USD;VEB;1492,94
12029;2014-04-25 00:00:00.000;USD;ARS;3,741
12030;2014-04-25 00:00:00.000;USD;AUD;1,8227
12031;2014-04-25 00:00:00.000;USD;BRL;3,805
12032;2014-04-25 00:00:00.000;USD;CAD;1,5984
12033;2014-04-25 00:00:00.000;USD;CNY;8,2876
12034;2014-04-25 00:00:00.000;USD;EUR;1,0112
12035;2014-04-25 00:00:00.000;USD;GBP;0,64
12036;2014-04-25 00:00:00.000;USD;JPY;123,281
12037;2014-04-25 00:00:00.000;USD;MXN;10,2579
12038;2014-04-25 00:00:00.000;USD;SAR;3,7551
12039;2014-04-25 00:00:00.000;USD;VEB;1493,03
12040;2014-04-26 00:00:00.000;USD;ARS;3,70
12041;2014-04-26 00:00:00.000;USD;AUD;1,8248
12042;2014-04-26 00:00:00.000;USD;BRL;3,9529
12043;2014-04-26 00:00:00.000;USD;CAD;1,5844
12044;2014-04-26 00:00:00.000;USD;CNY;8,2863
12045;2014-04-26 00:00:00.000;USD;EUR;1,0137
12046;2014-04-26 00:00:00.000;USD;GBP;0,6389
12047;2014-04-26 00:00:00.000;USD;JPY;123,583
12048;2014-04-26 00:00:00.000;USD;MXN;10,207
12049;2014-04-26 00:00:00.000;USD;SAR;3,7473
12050;2014-04-26 00:00:00.000;USD;VEB;1479,41
12051;2014-04-27 00:00:00.000;USD;ARS;3,7006
12052;2014-04-27 00:00:00.000;USD;AUD;1,8208
12053;2014-04-27 00:00:00.000;USD;BRL;4,035
12054;2014-04-27 00:00:00.000;USD;CAD;1,5915
12055;2014-04-27 00:00:00.000;USD;CNY;8,2875
12056;2014-04-27 00:00:00.000;USD;EUR;1,0138
12057;2014-04-27 00:00:00.000;USD;GBP;0,6412
12058;2014-04-27 00:00:00.000;USD;JPY;124,114
12059;2014-04-27 00:00:00.000;USD;MXN;10,144
12060;2014-04-27 00:00:00.000;USD;SAR;3,7568
12061;2014-04-27 00:00:00.000;USD;VEB;1479,5999
12062;2014-04-28 00:00:00.000;USD;ARS;3,6999
12063;2014-04-28 00:00:00.000;USD;AUD;1,8236
12064;2014-04-28 00:00:00.000;USD;BRL;4,03
12065;2014-04-28 00:00:00.000;USD;CAD;1,5794
12066;2014-04-28 00:00:00.000;USD;CNY;8,2863
12067;2014-04-28 00:00:00.000;USD;EUR;1,0127
12068;2014-04-28 00:00:00.000;USD;GBP;0,6401
12069;2014-04-28 00:00:00.000;USD;JPY;123,991
12070;2014-04-28 00:00:00.000;USD;MXN;10,122
12071;2014-04-28 00:00:00.000;USD;SAR;3,7481
12072;2014-04-28 00:00:00.000;USD;VEB;1479,46
12073;2014-04-29 00:00:00.000;USD;ARS;3,7006
12074;2014-04-29 00:00:00.000;USD;AUD;1,8283
12075;2014-04-29 00:00:00.000;USD;BRL;4,0389
12076;2014-04-29 00:00:00.000;USD;CAD;1,5931
12077;2014-04-29 00:00:00.000;USD;CNY;8,2872
12078;2014-04-29 00:00:00.000;USD;EUR;1,0129
12079;2014-04-29 00:00:00.000;USD;GBP;0,6409
12080;2014-04-29 00:00:00.000;USD;JPY;124,233
12081;2014-04-29 00:00:00.000;USD;MXN;10,1329
12082;2014-04-29 00:00:00.000;USD;SAR;3,7572
12083;2014-04-29 00:00:00.000;USD;VEB;1479,52
12084;2014-04-30 00:00:00.000;USD;ARS;3,6995
12085;2014-04-30 00:00:00.000;USD;AUD;1,8293
12086;2014-04-30 00:00:00.000;USD;BRL;3,886
12087;2014-04-30 00:00:00.000;USD;CAD;1,5811
12088;2014-04-30 00:00:00.000;USD;CNY;8,2866
12089;2014-04-30 00:00:00.000;USD;EUR;1,0125
12090;2014-04-30 00:00:00.000;USD;GBP;0,6421
12091;2014-04-30 00:00:00.000;USD;JPY;124,232
12092;2014-04-30 00:00:00.000;USD;MXN;10,124
12093;2014-04-30 00:00:00.000;USD;SAR;3,7456
12094;2014-04-30 00:00:00.000;USD;VEB;1479,47
12095;2014-05-01 00:00:00.000;USD;ARS;3,66
12096;2014-05-01 00:00:00.000;USD;AUD;1,8309
12097;2014-05-01 00:00:00.000;USD;BRL;3,841
12098;2014-05-01 00:00:00.000;USD;CAD;1,5892
12099;2014-05-01 00:00:00.000;USD;CNY;8,2874
12100;2014-05-01 00:00:00.000;USD;EUR;1,0193
12101;2014-05-01 00:00:00.000;USD;GBP;0,6444
12102;2014-05-01 00:00:00.000;USD;JPY;124,703
12103;2014-05-01 00:00:00.000;USD;MXN;10,1519
12104;2014-05-01 00:00:00.000;USD;SAR;3,7591
12105;2014-05-01 00:00:00.000;USD;VEB;1429,50
12106;2014-05-02 00:00:00.000;USD;ARS;3,6591
12107;2014-05-02 00:00:00.000;USD;AUD;1,8211
12108;2014-05-02 00:00:00.000;USD;BRL;3,915
12109;2014-05-02 00:00:00.000;USD;CAD;1,5752
12110;2014-05-02 00:00:00.000;USD;CNY;8,2858
12111;2014-05-02 00:00:00.000;USD;EUR;1,0185
12112;2014-05-02 00:00:00.000;USD;GBP;0,6435
12113;2014-05-02 00:00:00.000;USD;JPY;124,404
12114;2014-05-02 00:00:00.000;USD;MXN;10,069
12115;2014-05-02 00:00:00.000;USD;SAR;3,7465
12116;2014-05-02 00:00:00.000;USD;VEB;1429,46
12117;2014-05-03 00:00:00.000;USD;ARS;3,6006
12118;2014-05-03 00:00:00.000;USD;AUD;1,8164
12119;2014-05-03 00:00:00.000;USD;BRL;3,91
12120;2014-05-03 00:00:00.000;USD;CAD;1,5768
12121;2014-05-03 00:00:00.000;USD;CNY;8,2875
12122;2014-05-03 00:00:00.000;USD;EUR;1,0304
12123;2014-05-03 00:00:00.000;USD;GBP;0,6454
12124;2014-05-03 00:00:00.000;USD;JPY;125,117
12125;2014-05-03 00:00:00.000;USD;MXN;10,013
12126;2014-05-03 00:00:00.000;USD;SAR;3,7578
12127;2014-05-03 00:00:00.000;USD;VEB;1410,04
12128;2014-05-04 00:00:00.000;USD;ARS;3,6198
12129;2014-05-04 00:00:00.000;USD;AUD;1,8177
12130;2014-05-04 00:00:00.000;USD;BRL;3,878
12131;2014-05-04 00:00:00.000;USD;CAD;1,567
12132;2014-05-04 00:00:00.000;USD;CNY;8,286
12133;2014-05-04 00:00:00.000;USD;EUR;1,0283
12134;2014-05-04 00:00:00.000;USD;GBP;0,6464
12135;2014-05-04 00:00:00.000;USD;JPY;125,529
12136;2014-05-04 00:00:00.000;USD;MXN;9,999
12137;2014-05-04 00:00:00.000;USD;SAR;3,7429
12138;2014-05-04 00:00:00.000;USD;VEB;1418,41
12139;2014-05-05 00:00:00.000;USD;ARS;3,6204
12140;2014-05-05 00:00:00.000;USD;AUD;1,819
12141;2014-05-05 00:00:00.000;USD;BRL;3,887
12142;2014-05-05 00:00:00.000;USD;CAD;1,5812
12143;2014-05-05 00:00:00.000;USD;CNY;8,2867
12144;2014-05-05 00:00:00.000;USD;EUR;1,0286
12145;2014-05-05 00:00:00.000;USD;GBP;0,6479
12146;2014-05-05 00:00:00.000;USD;JPY;125,641
12147;2014-05-05 00:00:00.000;USD;MXN;9,9949
12148;2014-05-05 00:00:00.000;USD;SAR;3,7524
12149;2014-05-05 00:00:00.000;USD;VEB;1418,54
12150;2014-05-06 00:00:00.000;USD;ARS;3,6194
12151;2014-05-06 00:00:00.000;USD;AUD;1,8161
12152;2014-05-06 00:00:00.000;USD;BRL;3,8799
12153;2014-05-06 00:00:00.000;USD;CAD;1,5662
12154;2014-05-06 00:00:00.000;USD;CNY;8,2861
12155;2014-05-06 00:00:00.000;USD;EUR;1,0281
12156;2014-05-06 00:00:00.000;USD;GBP;0,646
12157;2014-05-06 00:00:00.000;USD;JPY;125,3409
12158;2014-05-06 00:00:00.000;USD;MXN;9,9789
12159;2014-05-06 00:00:00.000;USD;SAR;3,7416
12160;2014-05-06 00:00:00.000;USD;VEB;1418,90
12161;2014-05-07 00:00:00.000;USD;ARS;3,62
12162;2014-05-07 00:00:00.000;USD;AUD;1,8042
12163;2014-05-07 00:00:00.000;USD;BRL;3,9169
12164;2014-05-07 00:00:00.000;USD;CAD;1,5644
12165;2014-05-07 00:00:00.000;USD;CNY;8,287
12166;2014-05-07 00:00:00.000;USD;EUR;1,0281
12167;2014-05-07 00:00:00.000;USD;GBP;0,6489
12168;2014-05-07 00:00:00.000;USD;JPY;125,018
12169;2014-05-07 00:00:00.000;USD;MXN;9,9499
12170;2014-05-07 00:00:00.000;USD;SAR;3,7585
12171;2014-05-07 00:00:00.000;USD;VEB;1426,525
12172;2014-05-08 00:00:00.000;USD;ARS;3,6093
12173;2014-05-08 00:00:00.000;USD;AUD;1,8076
12174;2014-05-08 00:00:00.000;USD;BRL;3,911
12175;2014-05-08 00:00:00.000;USD;CAD;1,5689
12176;2014-05-08 00:00:00.000;USD;CNY;8,2864
12177;2014-05-08 00:00:00.000;USD;EUR;1,0224
12178;2014-05-08 00:00:00.000;USD;GBP;0,6462
12179;2014-05-08 00:00:00.000;USD;JPY;125,12
12180;2014-05-08 00:00:00.000;USD;MXN;9,98
12181;2014-05-08 00:00:00.000;USD;SAR;3,7479
12182;2014-05-08 00:00:00.000;USD;VEB;1412,9265
12183;2014-05-09 00:00:00.000;USD;ARS;3,6105
12184;2014-05-09 00:00:00.000;USD;AUD;1,8092
12185;2014-05-09 00:00:00.000;USD;BRL;3,9169
12186;2014-05-09 00:00:00.000;USD;CAD;1,5653
12187;2014-05-09 00:00:00.000;USD;CNY;8,288
12188;2014-05-09 00:00:00.000;USD;EUR;1,0246
12189;2014-05-09 00:00:00.000;USD;GBP;0,6465
12190;2014-05-09 00:00:00.000;USD;JPY;124,649
12191;2014-05-09 00:00:00.000;USD;MXN;9,944
12192;2014-05-09 00:00:00.000;USD;SAR;3,7561
12193;2014-05-09 00:00:00.000;USD;VEB;1433,5794
12194;2014-05-10 00:00:00.000;USD;ARS;3,6091
12195;2014-05-10 00:00:00.000;USD;AUD;1,8049
12196;2014-05-10 00:00:00.000;USD;BRL;3,8149
12197;2014-05-10 00:00:00.000;USD;CAD;1,565
12198;2014-05-10 00:00:00.000;USD;CNY;8,2866
12199;2014-05-10 00:00:00.000;USD;EUR;1,0229
12200;2014-05-10 00:00:00.000;USD;GBP;0,6425
12201;2014-05-10 00:00:00.000;USD;JPY;124,424
12202;2014-05-10 00:00:00.000;USD;MXN;9,9939
12203;2014-05-10 00:00:00.000;USD;SAR;3,7435
12204;2014-05-10 00:00:00.000;USD;VEB;1431,9298
12205;2014-05-11 00:00:00.000;USD;ARS;3,6105
12206;2014-05-11 00:00:00.000;USD;AUD;1,8003
12207;2014-05-11 00:00:00.000;USD;BRL;3,8889
12208;2014-05-11 00:00:00.000;USD;CAD;1,5682
12209;2014-05-11 00:00:00.000;USD;CNY;8,2873
12210;2014-05-11 00:00:00.000;USD;EUR;1,0249
12211;2014-05-11 00:00:00.000;USD;GBP;0,6452
12212;2014-05-11 00:00:00.000;USD;JPY;124,391
12213;2014-05-11 00:00:00.000;USD;MXN;10,019
12214;2014-05-11 00:00:00.000;USD;SAR;3,7595
12215;2014-05-11 00:00:00.000;USD;VEB;1432,0006
12216;2014-05-12 00:00:00.000;USD;ARS;3,6092
12217;2014-05-12 00:00:00.000;USD;AUD;1,7992
12218;2014-05-12 00:00:00.000;USD;BRL;3,8879
12219;2014-05-12 00:00:00.000;USD;CAD;1,5669
12220;2014-05-12 00:00:00.000;USD;CNY;8,2871
12221;2014-05-12 00:00:00.000;USD;EUR;1,0245
12222;2014-05-12 00:00:00.000;USD;GBP;0,6441
12223;2014-05-12 00:00:00.000;USD;JPY;124,257
12224;2014-05-12 00:00:00.000;USD;MXN;9,8109
12225;2014-05-12 00:00:00.000;USD;SAR;3,7473
12226;2014-05-12 00:00:00.000;USD;VEB;1431,9536
12227;2014-05-13 00:00:00.000;USD;ARS;3,6105
12228;2014-05-13 00:00:00.000;USD;AUD;1,7997
12229;2014-05-13 00:00:00.000;USD;BRL;3,8889
12230;2014-05-13 00:00:00.000;USD;CAD;1,5678
12231;2014-05-13 00:00:00.000;USD;CNY;8,2878
12232;2014-05-13 00:00:00.000;USD;EUR;1,0248
12233;2014-05-13 00:00:00.000;USD;GBP;0,647
12234;2014-05-13 00:00:00.000;USD;JPY;124,2159
12235;2014-05-13 00:00:00.000;USD;MXN;9,826
12236;2014-05-13 00:00:00.000;USD;SAR;3,7566
12237;2014-05-13 00:00:00.000;USD;VEB;1432,0619
12238;2014-05-14 00:00:00.000;USD;ARS;3,5992
12239;2014-05-14 00:00:00.000;USD;AUD;1,7887
12240;2014-05-14 00:00:00.000;USD;BRL;3,7749
12241;2014-05-14 00:00:00.000;USD;CAD;1,5588
12242;2014-05-14 00:00:00.000;USD;CNY;8,287
12243;2014-05-14 00:00:00.000;USD;EUR;1,0156
12244;2014-05-14 00:00:00.000;USD;GBP;0,6403
12245;2014-05-14 00:00:00.000;USD;JPY;123,563
12246;2014-05-14 00:00:00.000;USD;MXN;10,084
12247;2014-05-14 00:00:00.000;USD;SAR;3,7458
12248;2014-05-14 00:00:00.000;USD;VEB;1385,9396
12249;2014-05-15 00:00:00.000;USD;ARS;3,5703
12250;2014-05-15 00:00:00.000;USD;AUD;1,7964
12251;2014-05-15 00:00:00.000;USD;BRL;3,83
12252;2014-05-15 00:00:00.000;USD;CAD;1,5636
12253;2014-05-15 00:00:00.000;USD;CNY;8,2874
12254;2014-05-15 00:00:00.000;USD;EUR;1,0176
12255;2014-05-15 00:00:00.000;USD;GBP;0,6431
12256;2014-05-15 00:00:00.000;USD;JPY;123,009
12257;2014-05-15 00:00:00.000;USD;MXN;10,224
12258;2014-05-15 00:00:00.000;USD;SAR;3,7606
12259;2014-05-15 00:00:00.000;USD;VEB;1380,001
12260;2014-05-16 00:00:00.000;USD;ARS;3,5499
12261;2014-05-16 00:00:00.000;USD;AUD;1,8072
12262;2014-05-16 00:00:00.000;USD;BRL;3,714
12263;2014-05-16 00:00:00.000;USD;CAD;1,5657
12264;2014-05-16 00:00:00.000;USD;CNY;8,2863
12265;2014-05-16 00:00:00.000;USD;EUR;1,0157
12266;2014-05-16 00:00:00.000;USD;GBP;0,6411
12267;2014-05-16 00:00:00.000;USD;JPY;122,854
12268;2014-05-16 00:00:00.000;USD;MXN;10,199
12269;2014-05-16 00:00:00.000;USD;SAR;3,7412
12270;2014-05-16 00:00:00.000;USD;VEB;1399,927
12271;2014-05-17 00:00:00.000;USD;ARS;3,5301
12272;2014-05-17 00:00:00.000;USD;AUD;1,8037
12273;2014-05-17 00:00:00.000;USD;BRL;3,6429
12274;2014-05-17 00:00:00.000;USD;CAD;1,5581
12275;2014-05-17 00:00:00.000;USD;CNY;8,288
12276;2014-05-17 00:00:00.000;USD;EUR;1,0114
12277;2014-05-17 00:00:00.000;USD;GBP;0,6394
12278;2014-05-17 00:00:00.000;USD;JPY;122,639
12279;2014-05-17 00:00:00.000;USD;MXN;10,212
12280;2014-05-17 00:00:00.000;USD;SAR;3,7608
12281;2014-05-17 00:00:00.000;USD;VEB;1429,0382
12282;2014-05-18 00:00:00.000;USD;ARS;3,5299
12283;2014-05-18 00:00:00.000;USD;AUD;1,7886
12284;2014-05-18 00:00:00.000;USD;BRL;3,705
12285;2014-05-18 00:00:00.000;USD;CAD;1,5584
12286;2014-05-18 00:00:00.000;USD;CNY;8,2864
12287;2014-05-18 00:00:00.000;USD;EUR;1,0035
12288;2014-05-18 00:00:00.000;USD;GBP;0,6391
12289;2014-05-18 00:00:00.000;USD;JPY;122,141
12290;2014-05-18 00:00:00.000;USD;MXN;10,208
12291;2014-05-18 00:00:00.000;USD;SAR;3,7483
12292;2014-05-18 00:00:00.000;USD;VEB;1428,9537
12293;2014-05-19 00:00:00.000;USD;ARS;3,5308
12294;2014-05-19 00:00:00.000;USD;AUD;1,7931
12295;2014-05-19 00:00:00.000;USD;BRL;3,706
12296;2014-05-19 00:00:00.000;USD;CAD;1,559
12297;2014-05-19 00:00:00.000;USD;CNY;8,288
12298;2014-05-19 00:00:00.000;USD;EUR;1,0042
12299;2014-05-19 00:00:00.000;USD;GBP;0,6395
12300;2014-05-19 00:00:00.000;USD;JPY;122,298
12301;2014-05-19 00:00:00.000;USD;MXN;10,201
12302;2014-05-19 00:00:00.000;USD;SAR;3,7593
12303;2014-05-19 00:00:00.000;USD;VEB;1429,0072
12304;2014-05-20 00:00:00.000;USD;ARS;3,5295
12305;2014-05-20 00:00:00.000;USD;AUD;1,7873
12306;2014-05-20 00:00:00.000;USD;BRL;3,704
12307;2014-05-20 00:00:00.000;USD;CAD;1,5581
12308;2014-05-20 00:00:00.000;USD;CNY;8,2868
12309;2014-05-20 00:00:00.000;USD;EUR;1,0027
12310;2014-05-20 00:00:00.000;USD;GBP;0,6384
12311;2014-05-20 00:00:00.000;USD;JPY;122,052
12312;2014-05-20 00:00:00.000;USD;MXN;10,19
12313;2014-05-20 00:00:00.000;USD;SAR;3,744
12314;2014-05-20 00:00:00.000;USD;VEB;1428,9861
12315;2014-05-21 00:00:00.000;USD;ARS;3,5705
12316;2014-05-21 00:00:00.000;USD;AUD;1,7816
12317;2014-05-21 00:00:00.000;USD;BRL;3,551
12318;2014-05-21 00:00:00.000;USD;CAD;1,5548
12319;2014-05-21 00:00:00.000;USD;CNY;8,2881
12320;2014-05-21 00:00:00.000;USD;EUR;1,0027
12321;2014-05-21 00:00:00.000;USD;GBP;0,6424
12322;2014-05-21 00:00:00.000;USD;JPY;122,342
12323;2014-05-21 00:00:00.000;USD;MXN;10,217
12324;2014-05-21 00:00:00.000;USD;SAR;3,7595
12325;2014-05-21 00:00:00.000;USD;VEB;1427,0468
12326;2014-05-22 00:00:00.000;USD;ARS;3,539
12327;2014-05-22 00:00:00.000;USD;AUD;1,7816
12328;2014-05-22 00:00:00.000;USD;BRL;3,56
12329;2014-05-22 00:00:00.000;USD;CAD;1,5561
12330;2014-05-22 00:00:00.000;USD;CNY;8,2861
12331;2014-05-22 00:00:00.000;USD;EUR;0,9997
12332;2014-05-22 00:00:00.000;USD;GBP;0,6389
12333;2014-05-22 00:00:00.000;USD;JPY;121,783
12334;2014-05-22 00:00:00.000;USD;MXN;10,201
12335;2014-05-22 00:00:00.000;USD;SAR;3,7423
12336;2014-05-22 00:00:00.000;USD;VEB;1393,406
12337;2014-05-23 00:00:00.000;USD;ARS;3,5407
12338;2014-05-23 00:00:00.000;USD;AUD;1,7755
12339;2014-05-23 00:00:00.000;USD;BRL;3,6619
12340;2014-05-23 00:00:00.000;USD;CAD;1,5549
12341;2014-05-23 00:00:00.000;USD;CNY;8,2874
12342;2014-05-23 00:00:00.000;USD;EUR;0,9973
12343;2014-05-23 00:00:00.000;USD;GBP;0,6398
12344;2014-05-23 00:00:00.000;USD;JPY;121,889
12345;2014-05-23 00:00:00.000;USD;MXN;10,22
12346;2014-05-23 00:00:00.000;USD;SAR;3,7519
12347;2014-05-23 00:00:00.000;USD;VEB;1374,5139
12348;2014-05-24 00:00:00.000;USD;ARS;3,5493
12349;2014-05-24 00:00:00.000;USD;AUD;1,7653
12350;2014-05-24 00:00:00.000;USD;BRL;3,588
12351;2014-05-24 00:00:00.000;USD;CAD;1,5567
12352;2014-05-24 00:00:00.000;USD;CNY;8,2867
12353;2014-05-24 00:00:00.000;USD;EUR;0,9908
12354;2014-05-24 00:00:00.000;USD;GBP;0,6322
12355;2014-05-24 00:00:00.000;USD;JPY;121,119
12356;2014-05-24 00:00:00.000;USD;MXN;10,284
12357;2014-05-24 00:00:00.000;USD;SAR;3,7433
12358;2014-05-24 00:00:00.000;USD;VEB;1392,9056
12359;2014-05-25 00:00:00.000;USD;ARS;3,5503
12360;2014-05-25 00:00:00.000;USD;AUD;1,7716
12361;2014-05-25 00:00:00.000;USD;BRL;3,632
12362;2014-05-25 00:00:00.000;USD;CAD;1,565
12363;2014-05-25 00:00:00.000;USD;CNY;8,2873
12364;2014-05-25 00:00:00.000;USD;EUR;0,9879
12365;2014-05-25 00:00:00.000;USD;GBP;0,629
12366;2014-05-25 00:00:00.000;USD;JPY;119,919
12367;2014-05-25 00:00:00.000;USD;MXN;10,3409
12368;2014-05-25 00:00:00.000;USD;SAR;3,7582
12369;2014-05-25 00:00:00.000;USD;VEB;1393,0354
12370;2014-05-26 00:00:00.000;USD;ARS;3,5497
12371;2014-05-26 00:00:00.000;USD;AUD;1,7732
12372;2014-05-26 00:00:00.000;USD;BRL;3,6309
12373;2014-05-26 00:00:00.000;USD;CAD;1,5645
12374;2014-05-26 00:00:00.000;USD;CNY;8,287
12375;2014-05-26 00:00:00.000;USD;EUR;0,9839
12376;2014-05-26 00:00:00.000;USD;GBP;0,6281
12377;2014-05-26 00:00:00.000;USD;JPY;119,79
12378;2014-05-26 00:00:00.000;USD;MXN;10,331
12379;2014-05-26 00:00:00.000;USD;SAR;3,741
12380;2014-05-26 00:00:00.000;USD;VEB;1392,9676
12381;2014-05-27 00:00:00.000;USD;ARS;3,5506
12382;2014-05-27 00:00:00.000;USD;AUD;1,7743
12383;2014-05-27 00:00:00.000;USD;BRL;3,632
12384;2014-05-27 00:00:00.000;USD;CAD;1,5646
12385;2014-05-27 00:00:00.000;USD;CNY;8,2881
12386;2014-05-27 00:00:00.000;USD;EUR;0,9879
12387;2014-05-27 00:00:00.000;USD;GBP;0,6292
12388;2014-05-27 00:00:00.000;USD;JPY;119,90
12389;2014-05-27 00:00:00.000;USD;MXN;10,335
12390;2014-05-27 00:00:00.000;USD;SAR;3,7511
12391;2014-05-27 00:00:00.000;USD;VEB;1393,004
12392;2014-05-28 00:00:00.000;USD;ARS;3,5491
12393;2014-05-28 00:00:00.000;USD;AUD;1,7813
12394;2014-05-28 00:00:00.000;USD;BRL;3,524
12395;2014-05-28 00:00:00.000;USD;CAD;1,5699
12396;2014-05-28 00:00:00.000;USD;CNY;8,2864
12397;2014-05-28 00:00:00.000;USD;EUR;0,9892
12398;2014-05-28 00:00:00.000;USD;GBP;0,6298
12399;2014-05-28 00:00:00.000;USD;JPY;119,505
12400;2014-05-28 00:00:00.000;USD;MXN;10,347
12401;2014-05-28 00:00:00.000;USD;SAR;3,7408
12402;2014-05-28 00:00:00.000;USD;VEB;1361,9368
12403;2014-05-29 00:00:00.000;USD;ARS;3,5308
12404;2014-05-29 00:00:00.000;USD;AUD;1,7853
12405;2014-05-29 00:00:00.000;USD;BRL;3,625
12406;2014-05-29 00:00:00.000;USD;CAD;1,5784
12407;2014-05-29 00:00:00.000;USD;CNY;8,2872
12408;2014-05-29 00:00:00.000;USD;EUR;0,9886
12409;2014-05-29 00:00:00.000;USD;GBP;0,6297
12410;2014-05-29 00:00:00.000;USD;JPY;119,729
12411;2014-05-29 00:00:00.000;USD;MXN;10,324
12412;2014-05-29 00:00:00.000;USD;SAR;3,7597
12413;2014-05-29 00:00:00.000;USD;VEB;1354,0725
12414;2014-05-30 00:00:00.000;USD;ARS;3,5291
12415;2014-05-30 00:00:00.000;USD;AUD;1,787
12416;2014-05-30 00:00:00.000;USD;BRL;3,712
12417;2014-05-30 00:00:00.000;USD;CAD;1,5746
12418;2014-05-30 00:00:00.000;USD;CNY;8,287
12419;2014-05-30 00:00:00.000;USD;EUR;0,9932
